age,annual_income,monthly_inhand_salary,credit_history_age,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,amount_invested_monthly,monthly_balance,loan_Auto Loan,loan_Credit-Builder Loan,loan_Debt Consolidation Loan,loan_Home Equity Loan,loan_Mortgage Loan,loan_No Loan,loan_Not Specified,loan_Payday Loan,loan_Personal Loan,loan_Student Loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_mix_Bad,credit_mix_Good,credit_mix_Standard,payment_of_min_amount_No,payment_of_min_amount_Yes,payment_behaviour_High_spent_Large_value_payments,payment_behaviour_High_spent_Medium_value_payments,payment_behaviour_High_spent_Small_value_payments,payment_behaviour_Low_spent_Large_value_payments,payment_behaviour_Low_spent_Medium_value_payments,payment_behaviour_Low_spent_Small_value_payments,credit_score
36,22744.15,1910.3458,124.0,0.0,9.0,4.0,14.0,0.0,19.0,13.0,7.73,2.0,116.17,23.573904,162.09924,405.79044,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54,21434.275,1790.1896,69.0,49.599586,1.0,5.0,3.0,3.0,9.0,7.0,4.54,3.0,166.49,29.885681,164.85411,234.56526,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
37,7863.04,405.25333,53.0,23.609056,7.0,3.0,24.0,4.0,5.0,15.0,17.53,9.0,2286.31,36.558346,14.851679,282.0646,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,31846.76,2703.8967,64.0,27.407887,2.0,4.0,7.0,2.0,4.0,6.0,11.95,4.0,881.26,35.51802,258.4195,331.36743,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
20,30622.73,2366.3848,125.0,225.8448,4.0,2.0,11.0,4.0,12.0,0.0,4.87,1.0,383.33,39.249035,157.30365,306.75027,0,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39,135994.36,11191.863,115.0,219.95544,9.0,6.0,16.0,2.0,20.0,19.0,5.98,4.0,1280.06,30.371897,458.5524,690.67847,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38,16449.27,1089.7725,33.0,16.598135,8.0,6.0,20.0,2.0,19.0,15.0,19.86,4.0,1385.18,37.935024,83.68779,288.6913,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26,12255.61,868.30084,80.0,11.637323,8.0,6.0,19.0,2.0,19.0,18.0,8.23,5.0,494.31,36.748344,87.52395,267.66882,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
24,20317.12,1697.0934,29.0,59.698788,7.0,6.0,17.0,4.0,14.0,10.0,17.72,7.0,2695.78,29.341646,34.677296,325.33325,1,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53,15767.215,1408.9346,110.0,0.0,5.0,3.0,20.0,0.0,10.0,19.0,4.28,4.0,1012.39,36.94676,109.06999,311.82346,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30,14360.97,1262.7476,34.0,48.72288,3.0,3.0,9.0,7.0,19.0,12.0,15.1,4.0,2000.14,25.168467,100.43753,257.11435,1,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37,79524.64,6626.053,68.0,167.48685,5.0,5.0,15.0,4.0,26.0,9.0,10.88,7.0,402.54,36.403954,485.289,279.82947,1,0,1,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
34,50538.58,4054.5483,43.0,164.80746,6.0,7.0,9.0,4.0,14.0,20.0,10.09,6.0,1205.13,26.247276,126.852165,363.7952,1,0,1,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55,60323.34,4769.945,121.0,112.44685,4.0,7.0,6.0,4.0,8.0,15.0,1.07,2.0,600.73,32.16121,161.75883,472.78882,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,22246.44,1721.87,94.0,28.446054,4.0,6.0,20.0,2.0,25.0,15.0,11.04,3.0,8.2,30.24933,106.85857,354.34573,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,34628.06,3041.6716,98.0,21.688934,1.0,3.0,4.0,1.0,8.0,3.0,0.5,0.0,1024.5,34.645683,195.16902,357.3092,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
19,34106.78,2767.2317,128.0,0.0,8.0,5.0,17.0,0.0,8.0,10.0,10.06,0.0,996.54,38.627518,24.071903,492.65128,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38,16099.62,1111.635,38.0,0.0,4.0,7.0,14.0,0.0,14.0,9.0,3.14,5.0,1042.78,28.680368,133.79424,267.36926,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54,73455.03,6367.2524,127.0,86.494804,8.0,4.0,7.0,2.0,10.0,8.0,-3.17,7.0,833.37,27.753794,51.72652,738.5039,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35,41547.99,3192.3325,104.0,78.79997,0.0,7.0,8.0,3.0,19.0,8.0,10.38,2.0,1156.82,27.779657,143.46791,386.96536,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,15251.19,1144.9325,24.0,43.74576,6.0,6.0,18.0,5.0,22.0,19.0,9.85,7.0,1889.3,29.28194,144.0246,216.72289,1,1,0,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44,35618.39,3174.1992,46.0,163.20242,4.0,4.0,19.0,7.0,7.0,17.0,9.89,7.0,1320.37,31.8257,295.0385,139.17899,0,1,0,1,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,44732.58,3602.715,41.0,70.86323,6.0,3.0,28.0,3.0,28.0,15.0,19.48,8.0,2298.88,30.02304,152.44324,426.96503,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30,27242.8,2434.2334,69.0,73.81546,5.0,4.0,15.0,6.0,19.0,19.0,19.5,7.0,881.36,32.160503,112.57105,347.0368,0,0,0,1,1,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41,30988.54,2827.3784,60.0,158.54924,6.0,6.0,6.0,7.0,27.0,18.0,8.4,8.0,189.28,30.90304,141.52974,262.65884,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,78059.36,6277.947,64.0,55.76223,6.0,5.0,19.0,1.0,26.0,11.0,8.41,5.0,1220.42,25.743914,292.2319,549.80054,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,18114.35,1515.5292,42.0,16.120789,9.0,6.0,28.0,2.0,21.0,16.0,5.85,12.0,1289.04,28.057049,97.912125,317.52002,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41,60106.11,4895.8423,82.0,102.242676,6.0,9.0,32.0,3.0,33.0,15.0,11.5,14.0,1462.16,37.357265,168.15733,469.18423,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,40896.9,3347.075,109.0,101.52167,5.0,3.0,18.0,3.0,10.0,10.0,12.19,4.0,365.97,26.316364,130.39328,352.79254,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21,83164.8,6942.4,123.0,222.71606,4.0,5.0,9.0,4.0,19.0,14.0,13.9,11.0,544.54,38.648354,362.37772,369.1462,1,0,0,0,0,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17,80692.28,6856.3564,47.0,285.0287,7.0,6.0,15.0,5.0,41.0,21.0,4.43,13.0,2707.04,38.698067,63.052307,577.5547,0,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28,37182.62,3200.5518,56.0,132.30585,7.0,6.0,19.0,6.0,20.0,19.0,20.0,11.0,2671.92,33.624798,222.74565,235.00366,1,0,1,1,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,28647.75,2161.3125,27.0,113.192314,5.0,6.0,5.0,5.0,5.0,12.0,17.36,4.0,82.6,38.82428,203.71799,189.22095,0,0,1,0,0,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21,56850.32,4753.527,44.0,135.24896,3.0,6.0,5.0,4.0,31.0,9.0,12.94,4.0,201.22,30.632244,51.512684,538.591,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32,40835.65,3173.971,123.0,0.0,5.0,2.0,1.0,0.0,7.0,11.0,6.42,3.0,1395.47,33.70195,223.4814,383.91568,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
49,15055.0,988.5833,75.0,31.775461,3.0,3.0,8.0,3.0,6.0,4.0,2.61,7.0,360.12,37.56368,63.411896,293.671,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30,10366.83,568.9025,87.0,24.413347,8.0,3.0,6.0,4.0,24.0,16.0,7.92,5.0,0.95,34.188274,67.86884,254.60806,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16,17496.35,1495.0292,30.0,47.417904,3.0,4.0,19.0,5.0,11.0,16.0,9.59,12.0,1283.15,34.738625,62.1738,289.91122,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,42960.39,3363.0325,124.0,58.19249,2.0,5.0,9.0,3.0,13.0,3.0,2.18,1.0,379.94,33.345818,31.88757,486.2232,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42,61262.76,5054.23,34.0,250.59685,6.0,9.0,20.0,5.0,18.0,25.0,7.2,9.0,2357.37,27.49241,42.0719,452.75427,1,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,54889.92,4512.16,47.0,147.04738,7.0,4.0,17.0,6.0,24.0,10.0,10.48,4.0,1603.48,29.799461,109.48573,434.6829,0,0,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,21596.82,2020.735,124.0,9.742872,5.0,3.0,5.0,1.0,1.0,11.0,2.11,0.0,1403.39,31.952648,251.61015,230.72047,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
27,12498.945,1173.5787,130.0,30.87149,5.0,3.0,18.0,4.0,20.0,11.0,9.1,0.0,695.46,24.218971,54.29723,322.18915,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45,41811.51,3441.2925,135.0,68.27705,4.0,4.0,3.0,3.0,12.0,1.0,9.16,4.0,1137.64,30.141277,23.317774,492.53442,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,87939.04,7343.2534,106.0,74.00775,2.0,4.0,11.0,2.0,7.0,7.0,5.98,4.0,320.89,34.775734,186.45679,713.8608,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
47,28587.29,2621.2742,102.0,0.0,4.0,1.0,7.0,0.0,4.0,2.0,3.22,1.0,1496.38,36.658707,210.62437,321.50305,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
48,38458.71,3116.8926,132.0,0.0,0.0,3.0,8.0,0.0,6.0,0.0,6.77,1.0,855.44,27.901602,42.006042,509.6832,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,18329.93,1312.4941,86.0,51.967094,7.0,6.0,6.0,6.0,17.0,13.0,18.41,5.0,161.04,28.030355,119.35292,229.9294,0,1,1,1,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,31641.93,2610.8274,80.0,60.3363,4.0,6.0,7.0,3.0,25.0,12.0,12.37,1.0,583.6,26.346825,62.764866,387.9816,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41,8446.315,627.85956,45.0,28.20196,9.0,6.0,18.0,6.0,19.0,12.0,11.05,12.0,1291.0,31.931515,37.207615,287.37637,1,1,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,15985.29,1210.9858,62.0,101.979225,6.0,10.0,26.0,2.0,27.0,7.0,11.85,15.0,1336.47,38.87626,125.15334,266.49985,0,0,0,0,0,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,59789.0,5119.4165,127.0,36.122063,3.0,4.0,1.0,1.0,4.0,10.0,8.06,1.0,1155.96,24.487122,208.21156,517.60803,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,27113.76,1962.48,64.0,97.89329,7.0,3.0,8.0,7.0,29.0,19.0,8.12,7.0,834.43,25.009573,164.52611,223.8286,1,1,0,1,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38,99995.22,8560.935,135.0,66.42834,0.0,3.0,8.0,1.0,6.0,7.0,11.32,6.0,526.8,36.022118,337.3547,712.3105,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,32394.38,2631.5317,79.0,143.0342,8.0,10.0,25.0,9.0,26.0,17.0,5.41,12.0,1941.54,27.712282,44.60269,315.51627,0,1,1,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,19042.82,1635.9016,100.0,10.908776,6.0,5.0,18.0,1.0,12.0,15.0,3.12,1.0,659.68,29.424622,68.6295,374.05188,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,12186.425,991.5354,75.0,9.584438,6.0,5.0,8.0,1.0,25.0,20.0,8.95,6.0,176.84,22.234377,49.30214,300.26697,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
21,31272.27,2346.0225,70.0,49.99592,0.0,6.0,6.0,3.0,2.0,4.0,17.85,2.0,10.89,32.755604,88.50903,376.0973,0,0,0,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
46,34652.7,2975.725,82.0,64.68031,6.0,7.0,14.0,3.0,4.0,15.0,11.56,4.0,1096.33,30.17464,304.22162,229.58365,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
50,18128.1,1729.675,89.0,56.64916,3.0,3.0,12.0,4.0,5.0,20.0,11.91,2.0,372.17,37.19972,52.808674,343.50967,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,19549.47,1897.1226,54.0,86.85516,3.0,7.0,25.0,7.0,16.0,14.0,6.05,4.0,1924.26,30.672272,229.88585,162.97124,0,0,0,1,0,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,136386.2,11512.517,131.0,187.46432,7.0,5.0,16.0,2.0,13.0,15.0,1.42,0.0,971.34,27.271002,448.4634,765.3239,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,45230.85,3471.2375,39.0,212.673,7.0,7.0,26.0,6.0,15.0,17.0,10.23,9.0,1712.99,29.180614,106.18928,324.64578,1,0,0,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32,32194.56,2663.88,48.0,156.07483,7.0,5.0,30.0,6.0,52.0,16.0,5.68,12.0,2395.85,24.297132,64.85139,295.4618,1,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,67841.78,5562.4814,115.0,177.35078,8.0,3.0,14.0,4.0,30.0,17.0,2.35,3.0,1475.39,35.18292,77.21444,551.6829,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,75569.1,6458.425,73.0,0.0,3.0,7.0,7.0,0.0,15.0,19.0,8.35,11.0,1159.55,34.59771,486.55655,429.28595,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
